"","Site","NetType","NetTypeRep","Rep","DebitL","PartType","Polymer","Count","PPML1","Salinity"
"1416","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polystyrene",NA,NA,"EPortneuf"
"1417","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"1418","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyvinyl acetate",NA,NA,"EPortneuf"
"1419","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyvinyl acrylate",NA,NA,"EPortneuf"
"1420","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"1421","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyacrylonitrile",NA,NA,"EPortneuf"
"1422","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"1423","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyether urethane",NA,NA,"EPortneuf"
"1424","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyvinyl Chloride",NA,NA,"EPortneuf"
"1425","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Poly(chloroprene)",NA,NA,"EPortneuf"
"1426","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"1427","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Polyethylacrylate",NA,NA,"EPortneuf"
"1428","EPortneuf","Manta","Manta-2","2",231936,"Fiber","Silicone",NA,NA,"EPortneuf"
"1429","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyethylene",NA,NA,"EPortneuf"
"1430","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyester",5,46.4718566436166,"EPortneuf"
"1431","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polypropylene",NA,NA,"EPortneuf"
"1432","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Nylon",NA,NA,"EPortneuf"
"1433","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polystyrene",NA,NA,"EPortneuf"
"1434","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"1435","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyvinyl acetate",NA,NA,"EPortneuf"
"1436","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyvinyl acrylate",NA,NA,"EPortneuf"
"1437","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"1438","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyacrylonitrile",NA,NA,"EPortneuf"
"1439","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"1440","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyether urethane",NA,NA,"EPortneuf"
"1441","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyvinyl Chloride",NA,NA,"EPortneuf"
"1442","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Poly(chloroprene)",NA,NA,"EPortneuf"
"1443","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"1444","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Polyethylacrylate",NA,NA,"EPortneuf"
"1445","EPortneuf","Manta","Manta-3","3",215184,"Fiber","Silicone",NA,NA,"EPortneuf"
"1446","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyethylene",NA,NA,"EPortneuf"
"1447","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyester",6,109.955559627984,"EPortneuf"
"1448","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polypropylene",NA,NA,"EPortneuf"
"1449","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Nylon",3,54.9777798139918,"EPortneuf"
"1450","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polystyrene",NA,NA,"EPortneuf"
"1451","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"1452","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyvinyl acetate",NA,NA,"EPortneuf"
"1453","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyvinyl acrylate",NA,NA,"EPortneuf"
"1454","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"1455","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyacrylonitrile",NA,NA,"EPortneuf"
"1456","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"1457","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyether urethane",NA,NA,"EPortneuf"
"1458","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyvinyl Chloride",NA,NA,"EPortneuf"
"1459","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Poly(chloroprene)",NA,NA,"EPortneuf"
"1460","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"1461","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Polyethylacrylate",NA,NA,"EPortneuf"
"1462","EPortneuf","Polym","Polymer-1","1",109135,"Fiber","Silicone",NA,NA,"EPortneuf"
"1463","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyethylene",NA,NA,"EPortneuf"
"1464","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyester",3,41.2390974136213,"EPortneuf"
"1465","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polypropylene",2,27.4927316090808,"EPortneuf"
"1466","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Nylon",NA,NA,"EPortneuf"
"1467","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polystyrene",NA,NA,"EPortneuf"
"1468","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"1469","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyvinyl acetate",NA,NA,"EPortneuf"
"1470","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyvinyl acrylate",NA,NA,"EPortneuf"
"1471","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"1472","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyacrylonitrile",NA,NA,"EPortneuf"
"1473","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"1474","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyether urethane",NA,NA,"EPortneuf"
"1475","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyvinyl Chloride",NA,NA,"EPortneuf"
"1476","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Poly(chloroprene)",NA,NA,"EPortneuf"
"1477","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"1478","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Polyethylacrylate",NA,NA,"EPortneuf"
"1479","EPortneuf","Polym","Polymer-2","2",145493,"Fiber","Silicone",NA,NA,"EPortneuf"
"1480","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyethylene",NA,NA,"EPortneuf"
"1481","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyester",NA,NA,"EPortneuf"
"1482","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polypropylene",1,14.8164610882691,"EPortneuf"
"1483","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Nylon",NA,NA,"EPortneuf"
"1484","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polystyrene",NA,NA,"EPortneuf"
"1485","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"1486","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyvinyl acetate",NA,NA,"EPortneuf"
"1487","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyvinyl acrylate",NA,NA,"EPortneuf"
"1488","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"1489","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyacrylonitrile",NA,NA,"EPortneuf"
"1490","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"1491","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyether urethane",NA,NA,"EPortneuf"
"1492","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyvinyl Chloride",NA,NA,"EPortneuf"
"1493","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Poly(chloroprene)",NA,NA,"EPortneuf"
"1494","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"1495","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Polyethylacrylate",NA,NA,"EPortneuf"
"1496","EPortneuf","Polym","Polymer-3","3",134985,"Fiber","Silicone",NA,NA,"EPortneuf"
"1497","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyethylene",NA,NA,"FQuebec"
"1498","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyester",12,91.7599559552211,"FQuebec"
"1499","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polypropylene",3,22.9399889888053,"FQuebec"
"1500","FQuebec","Manta","Manta-1","1",261552,"Fiber","Nylon",2,15.2933259925369,"FQuebec"
"1501","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polystyrene",NA,NA,"FQuebec"
"1502","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"1503","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyvinyl acetate",NA,NA,"FQuebec"
"1504","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyvinyl acrylate",NA,NA,"FQuebec"
"1505","FQuebec","Manta","Manta-1","1",261552,"Fiber","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"1506","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyacrylonitrile",NA,NA,"FQuebec"
"1507","FQuebec","Manta","Manta-1","1",261552,"Fiber","Ethylene vinyl acetate",NA,NA,"FQuebec"
"1508","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyether urethane",NA,NA,"FQuebec"
"1509","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyvinyl Chloride",NA,NA,"FQuebec"
"1510","FQuebec","Manta","Manta-1","1",261552,"Fiber","Poly(chloroprene)",NA,NA,"FQuebec"
"1511","FQuebec","Manta","Manta-1","1",261552,"Fiber","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"1512","FQuebec","Manta","Manta-1","1",261552,"Fiber","Polyethylacrylate",NA,NA,"FQuebec"
"1513","FQuebec","Manta","Manta-1","1",261552,"Fiber","Silicone",NA,NA,"FQuebec"
"1514","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyethylene",NA,NA,"FQuebec"
"1515","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyester",33,338.920384520582,"FQuebec"
"1516","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polypropylene",6,61.6218880946512,"FQuebec"
"1517","FQuebec","Manta","Manta-2","2",194736,"Fiber","Nylon",4,41.0812587297675,"FQuebec"
"1518","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polystyrene",NA,NA,"FQuebec"
"1519","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"1520","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyvinyl acetate",NA,NA,"FQuebec"
"1521","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyvinyl acrylate",NA,NA,"FQuebec"
"1522","FQuebec","Manta","Manta-2","2",194736,"Fiber","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"1523","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyacrylonitrile",1,10.2703146824419,"FQuebec"
"1524","FQuebec","Manta","Manta-2","2",194736,"Fiber","Ethylene vinyl acetate",NA,NA,"FQuebec"
"1525","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyether urethane",NA,NA,"FQuebec"
"1526","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyvinyl Chloride",NA,NA,"FQuebec"
"1527","FQuebec","Manta","Manta-2","2",194736,"Fiber","Poly(chloroprene)",NA,NA,"FQuebec"
"1528","FQuebec","Manta","Manta-2","2",194736,"Fiber","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"1529","FQuebec","Manta","Manta-2","2",194736,"Fiber","Polyethylacrylate",NA,NA,"FQuebec"
"1530","FQuebec","Manta","Manta-2","2",194736,"Fiber","Silicone",NA,NA,"FQuebec"
"1531","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyethylene",NA,NA,"FQuebec"
"1532","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyester",22,182.985660578235,"FQuebec"
"1533","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polypropylene",7,58.2227101839838,"FQuebec"
"1534","FQuebec","Manta","Manta-3","3",240456,"Fiber","Nylon",3,24.9525900788502,"FQuebec"
"1535","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polystyrene",NA,NA,"FQuebec"
"1536","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"1537","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyvinyl acetate",NA,NA,"FQuebec"
"1538","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyvinyl acrylate",NA,NA,"FQuebec"
"1539","FQuebec","Manta","Manta-3","3",240456,"Fiber","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"1540","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyacrylonitrile",1,8.31753002628339,"FQuebec"
"1541","FQuebec","Manta","Manta-3","3",240456,"Fiber","Ethylene vinyl acetate",NA,NA,"FQuebec"
"1542","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyether urethane",NA,NA,"FQuebec"
"1543","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyvinyl Chloride",NA,NA,"FQuebec"
"1544","FQuebec","Manta","Manta-3","3",240456,"Fiber","Poly(chloroprene)",NA,NA,"FQuebec"
"1545","FQuebec","Manta","Manta-3","3",240456,"Fiber","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"1546","FQuebec","Manta","Manta-3","3",240456,"Fiber","Polyethylacrylate",NA,NA,"FQuebec"
"1547","FQuebec","Manta","Manta-3","3",240456,"Fiber","Silicone",NA,NA,"FQuebec"
"1548","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyethylene",NA,NA,"FQuebec"
"1549","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyester",NA,NA,"FQuebec"
"1550","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polypropylene",NA,NA,"FQuebec"
"1551","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Nylon",NA,NA,"FQuebec"
"1552","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polystyrene",NA,NA,"FQuebec"
"1553","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"1554","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyvinyl acetate",NA,NA,"FQuebec"
"1555","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyvinyl acrylate",NA,NA,"FQuebec"
"1556","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"1557","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyacrylonitrile",NA,NA,"FQuebec"
"1558","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Ethylene vinyl acetate",NA,NA,"FQuebec"
"1559","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyether urethane",NA,NA,"FQuebec"
"1560","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyvinyl Chloride",NA,NA,"FQuebec"
"1561","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Poly(chloroprene)",NA,NA,"FQuebec"
"1562","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"1563","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Polyethylacrylate",NA,NA,"FQuebec"
"1564","FQuebec","Polym","Polymer-1","1",164072,"Fiber","Silicone",NA,NA,"FQuebec"
"1565","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyethylene",NA,NA,"FQuebec"
"1566","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyester",33,540.283894628268,"FQuebec"
"1567","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polypropylene",NA,NA,"FQuebec"
"1568","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Nylon",1,16.3722392311596,"FQuebec"
"1569","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polystyrene",NA,NA,"FQuebec"
"1570","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"1571","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyvinyl acetate",NA,NA,"FQuebec"
"1572","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyvinyl acrylate",NA,NA,"FQuebec"
"1573","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"1574","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyacrylonitrile",NA,NA,"FQuebec"
"1575","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Ethylene vinyl acetate",NA,NA,"FQuebec"
"1576","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyether urethane",NA,NA,"FQuebec"
"1577","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyvinyl Chloride",NA,NA,"FQuebec"
"1578","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Poly(chloroprene)",NA,NA,"FQuebec"
"1579","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"1580","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Polyethylacrylate",NA,NA,"FQuebec"
"1581","FQuebec","Polym","Polymer-2","2",122158,"Fiber","Silicone",NA,NA,"FQuebec"
"1582","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyethylene",1,11.0433783903172,"GMontmagny"
"1583","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyester",1,11.0433783903172,"GMontmagny"
"1584","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polypropylene",5,55.2168919515858,"GMontmagny"
"1585","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Nylon",NA,NA,"GMontmagny"
"1586","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polystyrene",NA,NA,"GMontmagny"
"1587","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyethylene+Polypropylene",NA,NA,"GMontmagny"
"1588","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyvinyl acetate",NA,NA,"GMontmagny"
"1589","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyvinyl acrylate",NA,NA,"GMontmagny"
"1590","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Poly(acrylate-styrene)",NA,NA,"GMontmagny"
"1591","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyacrylonitrile",NA,NA,"GMontmagny"
"1592","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Ethylene vinyl acetate",NA,NA,"GMontmagny"
"1593","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyether urethane",NA,NA,"GMontmagny"
"1594","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyvinyl Chloride",NA,NA,"GMontmagny"
"1595","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Poly(chloroprene)",NA,NA,"GMontmagny"
"1596","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Poly(methyl methacrylate)",NA,NA,"GMontmagny"
"1597","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Polyethylacrylate",NA,NA,"GMontmagny"
"1598","GMontmagny","Manta","Manta-1","1",181104,"Fiber","Silicone",NA,NA,"GMontmagny"
"1599","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyethylene",NA,NA,"GMontmagny"
"1600","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyester",4,59.694364851958,"GMontmagny"
"1601","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polypropylene",1,14.9235912129895,"GMontmagny"
"1602","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Nylon",NA,NA,"GMontmagny"
"1603","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polystyrene",NA,NA,"GMontmagny"
"1604","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyethylene+Polypropylene",NA,NA,"GMontmagny"
"1605","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyvinyl acetate",NA,NA,"GMontmagny"
"1606","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyvinyl acrylate",NA,NA,"GMontmagny"
"1607","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Poly(acrylate-styrene)",NA,NA,"GMontmagny"
"1608","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyacrylonitrile",NA,NA,"GMontmagny"
"1609","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Ethylene vinyl acetate",NA,NA,"GMontmagny"
"1610","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyether urethane",NA,NA,"GMontmagny"
"1611","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyvinyl Chloride",NA,NA,"GMontmagny"
"1612","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Poly(chloroprene)",NA,NA,"GMontmagny"
"1613","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Poly(methyl methacrylate)",NA,NA,"GMontmagny"
"1614","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Polyethylacrylate",NA,NA,"GMontmagny"
"1615","GMontmagny","Manta","Manta-2","2",134016,"Fiber","Silicone",NA,NA,"GMontmagny"
"1616","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyethylene",NA,NA,"GMontmagny"
"1617","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyester",6,105.627722528141,"GMontmagny"
"1618","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polypropylene",NA,NA,"GMontmagny"
"1619","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Nylon",NA,NA,"GMontmagny"
"1620","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polystyrene",NA,NA,"GMontmagny"
"1621","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyethylene+Polypropylene",NA,NA,"GMontmagny"
"1622","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyvinyl acetate",NA,NA,"GMontmagny"
"1623","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyvinyl acrylate",NA,NA,"GMontmagny"
"1624","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Poly(acrylate-styrene)",NA,NA,"GMontmagny"
"1625","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyacrylonitrile",NA,NA,"GMontmagny"
"1626","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Ethylene vinyl acetate",NA,NA,"GMontmagny"
"1627","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyether urethane",NA,NA,"GMontmagny"
"1628","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyvinyl Chloride",NA,NA,"GMontmagny"
"1629","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Poly(chloroprene)",NA,NA,"GMontmagny"
"1630","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Poly(methyl methacrylate)",NA,NA,"GMontmagny"
"1631","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Polyethylacrylate",NA,NA,"GMontmagny"
"1632","GMontmagny","Polym","Polymer-1","1",113606.5392,"Fiber","Silicone",NA,NA,"GMontmagny"
"1633","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyethylene",NA,NA,"GMontmagny"
"1634","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyester",9,214.112385211971,"GMontmagny"
"1635","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polypropylene",1,23.7902650235524,"GMontmagny"
"1636","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Nylon",3,71.3707950706571,"GMontmagny"
"1637","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polystyrene",NA,NA,"GMontmagny"
"1638","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyethylene+Polypropylene",NA,NA,"GMontmagny"
"1639","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyvinyl acetate",NA,NA,"GMontmagny"
"1640","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyvinyl acrylate",NA,NA,"GMontmagny"
"1641","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Poly(acrylate-styrene)",NA,NA,"GMontmagny"
"1642","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyacrylonitrile",NA,NA,"GMontmagny"
"1643","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Ethylene vinyl acetate",NA,NA,"GMontmagny"
"1644","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyether urethane",NA,NA,"GMontmagny"
"1645","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyvinyl Chloride",NA,NA,"GMontmagny"
"1646","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Poly(chloroprene)",NA,NA,"GMontmagny"
"1647","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Poly(methyl methacrylate)",NA,NA,"GMontmagny"
"1648","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Polyethylacrylate",NA,NA,"GMontmagny"
"1649","GMontmagny","Polym","Polymer-2","2",84068,"Fiber","Silicone",NA,NA,"GMontmagny"
"1650","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polyethylene",NA,NA,"HBaieSaintPaul"
"1651","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polyester",1,16.4625312788094,"HBaieSaintPaul"
"1652","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polypropylene",1,16.4625312788094,"HBaieSaintPaul"
"1653","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Nylon",NA,NA,"HBaieSaintPaul"
"1654","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polystyrene",NA,NA,"HBaieSaintPaul"
"1655","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polyethylene+Polypropylene",NA,NA,"HBaieSaintPaul"
"1656","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polyvinyl acetate",NA,NA,"HBaieSaintPaul"
"1657","HBaieSaintPaul","Manta","Manta-1","1",121488,"Fiber","Polyvinyl acrylate",NA,NA,"HBaieSaintPaul"
